URLs,year,IslamWords,totals,anxioutyWords,chappwords,DHSWords,ReligLWICwords,optwords,frequency_anxiouty,frequency_religLWIC,frequency_dhs,frequency_anxiouty_lag1,frequency_religLWIC_lag1,frequency_dhs_lag1,frequency_reli_Lwicnoislam,frequency_chapp,frequency_islam,frequency_opt,state,globalterrorism,abbr,femadec,terroristattack,bioguide,end_last_term,first,last,religion,unafilated,other,jew,mormon,othodoxchristain,protestantdemonation,catholic,aa,hisp,id,icpsr,thomas,govtrack,cong,gender,type,start,end,district,class,party,dw1,comc,comr,leadcham,simpleparty,dwisest,manualcorrection,scomc,scomr,percentwhite,pres2,veryconservative,don'tattendchurch,don'tpray,unemploy,nonwhite,abrvState,catholic_state,jewish_state,evang_state,orthodox_state,bkprot_state,mainline_state,conservative.non.traditional_state,liberal.protestant_state,secular_state,veryReligous,upforElection,Female,Republican,urls2
levin,2012,126,7281683,4621,2776,21103,2977,14666,0.000634607,0.000408835,0.002898095,0.000791571,0.000551347,0.003817491,0.000391531,0.000381232,1.73E-05,0.002014096,Michigan,8481,MI,0,0,L000261,1/3/15,Carl,Levin,Jew,0,0,1,0,0,0,0,0,0,316,14709,1384,300066,112,M,sen,1/6/09,1/3/15,0,2,Democrat,-0.458,1,0,0,D,NULL,NULL,1,0,0.7811257,2.606716,3.335418,3.931054,3.336758,9.1,0,mi,25.15904617,0.664534092,10.62535191,0,4.53497076,8.568935394,0.252547055,0.045894176,49.58149338,0.53,0,0,0,levin
lieberman,2006,662,5239694,6725,3423,41327,3956,12797,0.001283473,0.000755007,0.007887294,NA,NA,NA,0.000628664,0.000653283,0.000126344,0.002442319,Connecticut,2743,CT,5,0,L000304,1/3/13,Joseph,Lieberman,Jew,0,0,1,0,0,0,0,0,0,10350,15704,1385,300067,109,M,sen,1/3/01,12/9/06,0,1,Democrat,-0.275,0,1,0,D,NULL,NULL,0,1,0.8486487,3.121951,3.122222,3.087912,3.229508,4.3,0,ct,41.8222847,3.512501478,4.15199852,0,2.639517546,9.690166473,0.245656073,0.126889348,37.70691299,0.43,1,0,0,lieberman
lieberman,2008,1746,9120444,9691,8345,68738,9284,23226,0.001062559,0.001017934,0.007536695,0.001283473,0.000755007,0.007887294,0.000826496,0.000914978,0.000191439,0.002546588,Connecticut,4785,CT,0,0,L000304,1/3/13,Joseph,Lieberman,Jew,0,0,1,0,0,0,0,0,0,10352,15704,1385,300067,110,M,sen,1/4/07,1/3/13,0,1,Independent,-0.278,1,0,0,I,NULL,NULL,1,0,0.8813187,3.306167,3.27033,3.923077,3.473094,5.7,0,ct,41.8222847,3.512501478,4.15199852,0,2.639517546,9.690166473,0.245656073,0.126889348,37.70691299,0.43,0,0,0,lieberman
lieberman,2010,1872,32419166,30223,13695,177104,14749,98708,0.000932258,0.000454948,0.005462942,0.001062559,0.001017934,0.007536695,0.000397204,0.000422436,5.77E-05,0.003044743,Connecticut,4805,CT,5,0,L000304,1/3/13,Joseph,Lieberman,Jew,0,0,1,0,0,0,0,0,0,10353,15704,1385,300067,111,M,sen,1/4/07,1/3/13,0,1,Independent,-0.282,1,0,0,I,NULL,NULL,1,0,0.8152031,2.740157,3.290957,3.916121,3.44357,9.2,0,ct,41.8222847,3.512501478,4.15199852,0,2.639517546,9.690166473,0.245656073,0.126889348,37.70691299,0.43,0,0,0,lieberman
lieberman,2012,4795,98133420,98782,178161,858619,215123,376499,0.00100661,0.002192149,0.008749508,0.000932258,0.000454948,0.005462942,0.002143287,0.001815499,4.89E-05,0.003836604,Connecticut,8481,CT,16,0,L000304,1/3/13,Joseph,Lieberman,Jew,0,0,1,0,0,0,0,0,0,10351,15704,1385,300067,112,M,sen,1/4/07,1/3/13,0,1,Independent,-0.285,1,0,0,I,NULL,NULL,1,0,0.8022329,2.5664,3.274322,4.248804,3.995215,8.4,0,ct,41.8222847,3.512501478,4.15199852,0,2.639517546,9.690166473,0.245656073,0.126889348,37.70691299,0.43,1,0,0,lieberman
lincoln,2006,0,907095,842,434,3423,416,1635,0.000928239,0.000458608,0.003773586,NA,NA,NA,0.000458608,0.000478451,1.00E-09,0.001802458,Arkansas,2743,AR,7,0,L000035,1/3/11,Blanche,Lincoln,Episcopalian,0,0,0,0,0,1,0,0,0,8939,29305,1570,300068,109,F,sen,1/4/05,12/22/10,0,3,Democrat,-0.203,0,0,0,D,NULL,NULL,0,0,0.8764045,2.977528,3.514793,2.622857,2.487252,5.3,0,ar,3.103383064,0,40.5884552,0,5.451424599,10.9137392,0.444373548,0.024758318,39.37223434,0.7,0,1,0,lincoln
lincoln,2008,20,1827017,1326,1021,6264,1376,3692,0.000725774,0.000753141,0.003428541,0.000928239,0.000458608,0.003773586,0.000742194,0.000558835,1.09E-05,0.002020781,Arkansas,4785,AR,121,0,L000035,1/3/11,Blanche,Lincoln,Episcopalian,0,0,0,0,0,1,0,0,0,8940,29305,1570,300068,110,F,sen,1/4/05,12/22/10,0,3,Democrat,-0.183,0,0,0,D,NULL,NULL,0,0,0.8521304,3.027569,3.621554,3.389447,2.56962,5.2,0,ar,3.103383064,0,40.5884552,0,5.451424599,10.9137392,0.444373548,0.024758318,39.37223434,0.7,0,1,0,lincoln
lincoln,2010,0,3582959,2047,1826,12106,2368,7073,0.000571316,0.000660907,0.003378773,0.000725774,0.000753141,0.003428541,0.000660907,0.000509636,1.00E-09,0.001974068,Arkansas,4805,AR,25,0,L000035,1/3/11,Blanche,Lincoln,Episcopalian,0,0,0,0,0,1,0,0,0,8941,29305,1570,300068,111,F,sen,1/4/05,12/22/10,0,3,Democrat,-0.163,1,0,0,D,NULL,NULL,1,0,0.8020202,3.147475,3.779798,3.280808,2.490909,8.6,0,ar,3.103383064,0,40.5884552,0,5.451424599,10.9137392,0.444373548,0.024758318,39.37223434,0.7,1,1,0,lincoln
lott,2006,36,1252941,836,1547,7644,1378,2640,0.000667231,0.001099813,0.006100847,NA,NA,NA,0.001071081,0.001234696,2.87E-05,0.002107044,Mississippi,2743,MS,0,0,L000447,12/18/07,Trent,Lott,Baptist,0,0,0,0,0,1,0,0,0,9421,14031,707,300069,109,M,sen,1/3/01,12/9/06,0,1,Republican,0.491,1,0,0,R,NULL,NULL,1,0,0.78,2.658291,3.505208,2.462312,2.217172,6.4,0,ms,3.689857244,0.095833384,41.68421936,0,13.08879662,11.21514893,0.404824167,0.00497432,29.81354904,0.77,1,0,1,lott
lugar,2006,271,2602713,2950,3761,13880,1704,4621,0.001133434,0.000654702,0.005332898,NA,NA,NA,0.00055058,0.001445032,0.000104123,0.001775456,Indiana,2743,IN,3,0,L000504,1/3/13,Richard,Lugar,Methodist,0,0,0,0,0,1,0,0,0,10368,14506,1387,300070,109,M,sen,1/3/01,12/9/06,0,1,Republican,0.254,1,0,0,R,NULL,NULL,NULL,NULL,0.852809,2.860518,3.366474,2.630385,2.578231,5,0,in,12.61125469,0.366403639,18.16075325,0,2.991328239,12.95188332,0.376991361,0.054922666,52.47537231,0.54,1,0,1,lugar
lugar,2008,139,2854355,2152,2295,12714,1403,6012,0.000753937,0.000491531,0.004454247,0.001133434,0.000654702,0.005332898,0.000442833,0.000804036,4.87E-05,0.002106256,Indiana,4785,IN,109,0,L000504,1/3/13,Richard,Lugar,Methodist,0,0,0,0,0,1,0,0,0,10370,14506,1387,300070,110,M,sen,1/4/07,1/3/13,0,1,Republican,0.249,0,1,0,R,NULL,NULL,NULL,NULL,0.905303,3.112658,3.544192,3.498104,2.911765,6,0,in,12.61125469,0.366403639,18.16075325,0,2.991328239,12.95188332,0.376991361,0.054922666,52.47537231,0.54,0,0,1,lugar
lugar,2010,258,6311598,4575,3775,25499,2585,13614,0.000724857,0.000409564,0.004040024,0.000753937,0.000491531,0.004454247,0.000368687,0.000598106,4.09E-05,0.002156982,Indiana,4805,IN,0,0,L000504,1/3/13,Richard,Lugar,Methodist,0,0,0,0,0,1,0,0,0,10371,14506,1387,300070,111,M,sen,1/4/07,1/3/13,0,1,Republican,0.243,0,1,0,R,NULL,NULL,0,1,0.8265139,2.957377,3.661211,3.60802,2.967267,10.6,0,in,12.61125469,0.366403639,18.16075325,0,2.991328239,12.95188332,0.376991361,0.054922666,52.47537231,0.54,0,0,1,lugar
lugar,2012,216,2570549,2683,1745,11984,1690,5458,0.001043747,0.000657448,0.00466204,0.000724857,0.000409564,0.004040024,0.000573419,0.000678844,8.40E-05,0.002123283,Indiana,8481,IN,6,0,L000504,1/3/13,Richard,Lugar,Methodist,0,0,0,0,0,1,0,0,0,10369,14506,1387,300070,112,M,sen,1/4/07,1/3/13,0,1,Republican,0.237,0,1,0,R,NULL,NULL,NULL,NULL,0.8117647,2.697149,3.445535,3.765456,3.090196,8.3,0,in,12.61125469,0.366403639,18.16075325,0,2.991328239,12.95188332,0.376991361,0.054922666,52.47537231,0.54,1,0,1,lugar
manchin,2010,0,10615,0,15,0,14,33,1.00E-09,0.001318889,1.00E-09,NA,NA,NA,0.001318889,0.001413096,1.00E-09,0.003108809,West Virginia,4805,WV,49,0,M001183,1/3/19,Joe,Manchin,Catholic,0,0,0,0,0,0,1,0,0,417,40915,1983,412391,111,M,sen,11/15/10,1/3/13,0,1,Democrat,-0.128,0,0,0,D,NULL,NULL,NULL,NULL,0.9122257,3.097484,3.512579,3.553459,2.711599,9,0,wv,6.051318169,0.121607356,18.25309181,0,1.233525753,15.24000549,0.451357901,0.013995161,58.62796021,0.69,0,0,0,manchin
manchin,2012,11,5720249,3965,5645,14259,6684,14510,0.000693153,0.001168482,0.002492725,1.00E-09,0.001318889,1.00E-09,0.001166559,0.000986846,1.92E-06,0.002536604,West Virginia,8481,WV,189,0,M001183,1/3/19,Joe,Manchin,Catholic,0,0,0,0,0,0,1,0,0,416,40915,1983,412391,112,M,sen,11/15/10,1/3/13,0,1,Democrat,-0.128,0,0,0,D,NULL,NULL,NULL,NULL,0.8952096,2.922156,3.613772,3.730539,3.02994,7.4,0,wv,6.051318169,0.121607356,18.25309181,0,1.233525753,15.24000549,0.451357901,0.013995161,58.62796021,0.69,1,0,0,manchin
martinez,2006,0,431286,257,326,1619,390,1034,0.000595893,0.000904273,0.003753891,NA,NA,NA,0.000904273,0.00075588,1.00E-09,0.002397482,Florida,2743,FL,1,0,M001162,9/9/09,Mel,Martinez,Catholic,0,0,0,0,0,0,1,0,1,8942,40501,1769,400621,109,M,sen,1/4/05,9/9/09,0,3,Republican,0.327,0,0,0,R,NULL,NULL,0,0,0.714653,2.86867,3.297947,2.941785,2.840329,3.2,1,fl,12.35481644,4.38203907,14.93924904,0,4.271109581,7.380765438,0.462554812,0.042557053,56.15405273,0.54,0,0,1,martinez
martinez,2008,0,492392,279,246,1071,216,848,0.000566623,0.000438676,0.002175097,0.000595893,0.000904273,0.003753891,0.000438676,0.000499603,1.00E-09,0.001722206,Florida,4785,FL,119,1,M001162,9/9/09,Mel,Martinez,Catholic,0,0,0,0,0,0,1,0,1,8943,40501,1769,400621,110,M,sen,1/4/05,9/9/09,0,3,Republican,0.327,0,0,0,R,NULL,NULL,0,0,0.7653248,3.153776,3.440531,3.804856,3.598891,6.1,1,fl,12.35481644,4.38203907,14.93924904,0,4.271109581,7.380765438,0.462554812,0.042557053,56.15405273,0.54,0,0,1,martinez
mccain,2006,563,11406227,11695,11524,45407,12314,25625,0.001025318,0.001079587,0.003980897,NA,NA,NA,0.001030228,0.001010326,4.94E-05,0.002246581,Arizona,2743,AZ,15,0,M000303,1/3/23,John,McCain,Episcopalian,0,0,0,0,0,1,0,0,0,1642,15039,754,300071,109,M,sen,1/4/05,12/22/10,0,3,Republican,0.395,1,0,0,R,NULL,NULL,1,0,0.7497404,2.866944,3.275681,3.008412,2.868225,4.2,0,az,17.88876343,1.933031201,11.39440727,0,0.790046334,5.526695728,5.450165749,0.054512296,56.96237564,0.53,0,0,1,mccain
mccain,2008,33,476640,642,718,1846,871,1223,0.001346929,0.001827376,0.003872945,0.001025318,0.001079587,0.003980897,0.001758141,0.001506379,6.92E-05,0.002565879,Arizona,4785,AZ,1,0,M000303,1/3/23,John,McCain,Episcopalian,0,0,0,0,0,1,0,0,0,1643,15039,754,300071,110,M,sen,1/4/05,12/22/10,0,3,Republican,0.402,0,1,0,R,NULL,NULL,NULL,NULL,0.8390533,3.136095,3.44142,3.978673,3.643457,5.9,0,az,17.88876343,1.933031201,11.39440727,0,0.790046334,5.526695728,5.450165749,0.054512296,56.96237564,0.53,0,0,1,mccain
mccain,2010,91,3064710,4106,3566,10917,4155,7997,0.001339769,0.001355757,0.003562165,0.001346929,0.001827376,0.003872945,0.001326064,0.001163569,2.97E-05,0.002609383,Arizona,4805,AZ,24,0,M000303,1/3/23,John,McCain,Episcopalian,0,0,0,0,0,1,0,0,0,1644,15039,754,300071,111,M,sen,1/4/05,12/22/10,0,3,Republican,0.409,0,1,0,R,NULL,NULL,0,1,0.7575163,3.039241,3.544801,3.942484,3.25098,10.4,0,az,17.88876343,1.933031201,11.39440727,0,0.790046334,5.526695728,5.450165749,0.054512296,56.96237564,0.53,1,0,1,mccain
mccain,2012,73,1111398,1516,1020,4686,1243,2900,0.001364049,0.001118412,0.004216312,0.001339769,0.001355757,0.003562165,0.001052729,0.000917764,6.57E-05,0.002609327,Arizona,8481,AZ,0,1,M000303,1/3/23,John,McCain,Episcopalian,0,0,0,0,0,1,0,0,0,1645,15039,754,300071,112,M,sen,1/5/11,1/3/17,0,3,Republican,0.416,0,1,0,R,NULL,NULL,NULL,NULL,0.7807933,2.895616,3.437631,4.123431,3.488128,8.2,0,az,17.88876343,1.933031201,11.39440727,0,0.790046334,5.526695728,5.450165749,0.054512296,56.96237564,0.53,0,0,1,mccain
mccaskill,2008,0,125877,103,14,611,8,230,0.00081826,6.36E-05,0.004853946,NA,NA,NA,6.36E-05,0.000111221,1.00E-09,0.001827182,Missouri,4785,MO,218,2,M001170,1/3/19,Claire,McCaskill,Catholic,0,0,0,0,0,0,1,0,0,81,40701,1820,412243,110,F,sen,1/4/07,1/3/13,0,1,Democrat,-0.214,0,0,0,D,NULL,NULL,NULL,NULL,0.911007,3.137163,3.4274,3.5726,3.211584,6.1,0,mo,15.67464447,0.664534092,25.92865181,0,3.30956769,11.00644875,0.544784069,0.048641089,42.44971848,0.6,0,1,0,mccaskill
mccaskill,2010,4,1114253,1043,463,4393,390,1731,0.000936054,0.000350011,0.003942553,0.00081826,6.36E-05,0.004853946,0.000346421,0.000415526,3.59E-06,0.001553508,Missouri,4805,MO,37,0,M001170,1/3/19,Claire,McCaskill,Catholic,0,0,0,0,0,0,1,0,0,82,40701,1820,412243,111,F,sen,1/4/07,1/3/13,0,1,Democrat,-0.214,0,0,0,D,NULL,NULL,0,0,0.8347965,2.91207,3.548722,3.581804,2.780527,9.5,0,mo,15.67464447,0.664534092,25.92865181,0,3.30956769,11.00644875,0.544784069,0.048641089,42.44971848,0.6,0,1,0,mccaskill
mccaskill,2012,1,869164,514,358,3357,307,1759,0.000591374,0.000353214,0.003862333,0.000936054,0.000350011,0.003942553,0.000352063,0.000411891,1.15E-06,0.002023785,Missouri,8481,MO,0,2,M001170,1/3/19,Claire,McCaskill,Catholic,0,0,0,0,0,0,1,0,0,80,40701,1820,412243,112,F,sen,1/4/07,1/3/13,0,1,Democrat,-0.214,0,0,0,D,NULL,NULL,0,0,0.8181049,2.801184,3.429661,3.671186,3.123729,6.9,0,mo,15.67464447,0.664534092,25.92865181,0,3.30956769,11.00644875,0.544784069,0.048641089,42.44971848,0.6,1,1,0,mccaskill
mcconnell,2006,1,144883,194,112,1178,84,298,0.001339012,0.000579779,0.0081307,NA,NA,NA,0.000572877,0.000773039,6.90E-06,0.002056833,Kentucky,2743,KY,0,0,M000355,1/3/21,Mitch,McConnell,Baptist,0,0,0,0,0,1,0,0,0,328,14921,1395,300072,109,M,sen,1/7/03,1/3/09,0,2,Republican,0.475,0,0,0,R,NULL,NULL,0,0,0.8913044,2.767391,3.41573,2.681223,2.502203,5.6,0,ky,9.911551476,0.366403639,35.23502731,0,4.169380188,10.3367815,0.368654251,0.026347952,39.55039215,0.63,0,0,1,mcconnell
mcconnell,2008,0,168928,144,106,602,108,419,0.000852435,0.000639327,0.003563649,0.001339012,0.000579779,0.0081307,0.000639327,0.000627487,1.00E-09,0.002480348,Kentucky,4785,KY,73,0,M000355,1/3/21,Mitch,McConnell,Baptist,0,0,0,0,0,1,0,0,0,329,14921,1395,300072,110,M,sen,1/7/03,1/3/09,0,2,Republican,0.492,0,0,0,R,NULL,NULL,NULL,NULL,0.9334764,3.141631,3.603004,3.563441,3.568627,6.3,0,ky,9.911551476,0.366403639,35.23502731,0,4.169380188,10.3367815,0.368654251,0.026347952,39.55039215,0.63,1,0,1,mcconnell
mcconnell,2010,7,3150430,2471,730,4351,1352,6574,0.000784338,0.000429149,0.001381082,0.000852435,0.000639327,0.003563649,0.000426927,0.000231715,2.22E-06,0.0020867,Kentucky,4805,KY,91,0,M000355,1/3/21,Mitch,McConnell,Baptist,0,0,0,0,0,1,0,0,0,331,14921,1395,300072,111,M,sen,1/6/09,1/3/15,0,2,Republican,0.509,0,0,0,R,NULL,NULL,NULL,NULL,0.8575198,2.981506,3.534301,3.477572,2.824306,10.3,0,ky,9.911551476,0.366403639,35.23502731,0,4.169380188,10.3367815,0.368654251,0.026347952,39.55039215,0.63,0,0,1,mcconnell
mcconnell,2012,12,6688628,3951,1866,10701,2351,8675,0.000590705,0.000351493,0.001599881,0.000784338,0.000429149,0.001381082,0.000349699,0.000278982,1.80E-06,0.001296978,Kentucky,8481,KY,23,0,M000355,1/3/21,Mitch,McConnell,Baptist,0,0,0,0,0,1,0,0,0,330,14921,1395,300072,112,M,sen,1/6/09,1/3/15,0,2,Republican,0.526,0,0,0,R,NULL,NULL,NULL,NULL,0.8769793,2.879268,3.481707,3.632029,2.94132,8,0,ky,9.911551476,0.366403639,35.23502731,0,4.169380188,10.3367815,0.368654251,0.026347952,39.55039215,0.63,0,0,1,mcconnell
merkley,2010,59,2362230,1379,518,5080,690,2887,0.000583771,0.000292098,0.002150511,NA,NA,NA,0.000267121,0.000219285,2.50E-05,0.001222151,Oregon,4805,OR,0,1,M001176,1/3/21,Jeff,Merkley,Lutheran,0,0,0,0,0,1,0,0,0,333,40908,1900,412325,111,M,sen,1/6/09,1/3/15,0,2,Democrat,-0.441,0,0,0,D,NULL,NULL,NULL,NULL,0.8445274,2.843284,3.182836,4.181592,3.503731,11,0,or,9.83878994,0.158317134,11.90963268,0,0.331137836,6.465455532,3.152388573,0.114413537,67.79797363,0.48,0,0,0,merkley
merkley,2012,16,1058822,611,336,2309,394,1435,0.000577057,0.000372113,0.002180726,0.000583771,0.000292098,0.002150511,0.000357002,0.000317335,1.51E-05,0.001355281,Oregon,8481,OR,12,0,M001176,1/3/21,Jeff,Merkley,Lutheran,0,0,0,0,0,1,0,0,0,332,40908,1900,412325,112,M,sen,1/6/09,1/3/15,0,2,Democrat,-0.441,0,0,0,D,NULL,NULL,NULL,NULL,0.8692927,2.663384,3.206989,4.288789,3.785842,8.9,0,or,9.83878994,0.158317134,11.90963268,0,0.331137836,6.465455532,3.152388573,0.114413537,67.79797363,0.48,0,0,0,merkley
mikulski,2006,16,1621981,1311,1326,8027,1291,3632,0.000808272,0.000795941,0.004948888,NA,NA,NA,0.000786077,0.00081752,9.87E-06,0.002239238,Maryland,2743,MD,3,0,M000702,1/3/17,Barbara,Mikulski,Catholic,0,0,0,0,0,0,1,0,0,1757,14440,802,300073,109,F,sen,1/4/05,12/22/10,0,3,Democrat,-0.406,0,0,0,D,NULL,NULL,0,0,0.6418539,3.037921,3.145533,2.843972,2.856534,3.9,0,md,17.41647148,4.412138462,7.655473232,0,5.820304394,12.36337852,0.449757278,0.130817562,51.65472031,0.54,0,1,0,mikulski
mikulski,2008,36,4256337,3252,2372,19024,2423,8510,0.000764038,0.00056927,0.004469572,0.000808272,0.000795941,0.004948888,0.000560812,0.000557288,8.46E-06,0.001999373,Maryland,4785,MD,0,0,M000702,1/3/17,Barbara,Mikulski,Catholic,0,0,0,0,0,0,1,0,0,1758,14440,802,300073,110,F,sen,1/4/05,12/22/10,0,3,Democrat,-0.406,0,0,0,D,NULL,NULL,0,0,0.7324478,3.315589,3.263757,3.864762,3.889535,4.2,0,md,17.41647148,4.412138462,7.655473232,0,5.820304394,12.36337852,0.449757278,0.130817562,51.65472031,0.54,0,1,0,mikulski
mikulski,2010,13,1651811,895,648,6952,656,3046,0.000541831,0.000397141,0.004208715,0.000764038,0.00056927,0.004469572,0.000389271,0.000392298,7.87E-06,0.001844038,Maryland,4805,MD,34,1,M000702,1/3/17,Barbara,Mikulski,Catholic,0,0,0,0,0,0,1,0,0,1759,14440,802,300073,111,F,sen,1/4/05,12/22/10,0,3,Democrat,-0.406,0,0,0,D,NULL,NULL,0,0,0.6312195,2.529814,3.26784,3.688477,3.186888,7.7,0,md,17.41647148,4.412138462,7.655473232,0,5.820304394,12.36337852,0.449757278,0.130817562,51.65472031,0.54,1,1,0,mikulski
mikulski,2012,6,811073,473,402,3269,428,1613,0.000583179,0.000527697,0.004030464,0.000541831,0.000397141,0.004208715,0.000520299,0.000495641,7.40E-06,0.001988725,Maryland,8481,MD,54,0,M000702,1/3/17,Barbara,Mikulski,Catholic,0,0,0,0,0,0,1,0,0,1760,14440,802,300073,112,F,sen,1/5/11,1/3/17,0,3,Democrat,-0.406,0,0,0,D,NULL,NULL,0,0,0.6290019,2.399623,3.161017,3.907634,3.318567,7,0,md,17.41647148,4.412138462,7.655473232,0,5.820304394,12.36337852,0.449757278,0.130817562,51.65472031,0.54,0,1,0,mikulski
moran,2012,0,2268960,1217,2243,4881,2528,4253,0.00053637,0.001114168,0.002151207,NA,NA,NA,0.001114168,0.00098856,1.00E-09,0.001874428,Kansas,8481,KS,14,0,M000934,1/3/23,Jerry,Moran,Methodist,0,0,0,0,0,1,0,0,0,1820,29722,1507,400284,112,M,sen,1/5/11,1/3/17,0,3,Republican,0.44,0,0,0,R,NULL,NULL,0,0,0.869186,2.92722,3.561047,3.593023,3.081395,5.6,0,ks,14.9033289,0.366403639,18.74059105,0,1.652140379,18.29285431,0.683773696,0.034711376,45.323246,0.55,0,0,1,moran
murkowski,2006,0,226548,116,161,258,0,892,0.000512034,1.00E-09,0.001138833,NA,NA,NA,1.00E-09,0.000710667,1.00E-09,0.003937356,Alaska,2743,AK,11,0,M001153,1/3/23,Lisa,Murkowski,Catholic,0,0,0,0,0,0,1,0,0,1823,40300,1694,300075,109,F,sen,1/4/05,12/22/10,0,3,Republican,0.236,0,0,0,R,NULL,NULL,0,0,0.7557252,2.641221,3.4,2.969231,3,6.9,0,ak,8.218084335,0,14.30106354,0,1.071916223,5.736642361,2.863594294,0.049268875,67.75942993,0.45,0,1,1,murkowski
murkowski,2008,0,1091674,600,157,1969,195,2073,0.000549616,0.000178626,0.001803653,0.000512034,1.00E-09,0.001138833,0.000178626,0.000143817,1.00E-09,0.00189892,Alaska,4785,AK,4,0,M001153,1/3/23,Lisa,Murkowski,Catholic,0,0,0,0,0,0,1,0,0,1824,40300,1694,300075,110,F,sen,1/4/05,12/22/10,0,3,Republican,0.22,0,1,0,R,NULL,NULL,0,1,0.84,2.88,3.44,4.106667,3.5,6.8,0,ak,8.218084335,0,14.30106354,0,1.071916223,5.736642361,2.863594294,0.049268875,67.75942993,0.45,0,1,1,murkowski
murkowski,2010,0,3889889,2701,1757,6088,1926,7521,0.000694365,0.000495131,0.001565084,0.000549616,0.000178626,0.001803653,0.000495131,0.000451685,1.00E-09,0.001933475,Alaska,4805,AK,0,0,M001153,1/3/23,Lisa,Murkowski,Catholic,0,0,0,0,0,0,1,0,0,1825,40300,1694,300075,111,F,sen,1/4/05,12/22/10,0,3,Republican,0.203,0,1,0,R,NULL,NULL,0,1,0.8014706,3.118519,3.602941,4.058824,3.367647,8,0,ak,8.218084335,0,14.30106354,0,1.071916223,5.736642361,2.863594294,0.049268875,67.75942993,0.45,1,1,1,murkowski
murkowski,2012,2,3079185,2161,1644,5025,1931,6284,0.00070181,0.000627115,0.001631926,0.000694365,0.000495131,0.001565084,0.000626465,0.000533909,6.51E-07,0.002040801,Alaska,8481,AK,6,0,M001153,1/3/23,Lisa,Murkowski,Catholic,0,0,0,0,0,0,1,0,0,1826,40300,1694,300075,112,F,sen,1/5/11,1/3/17,0,3,Republican,0.187,0,1,0,R,NULL,NULL,0,1,0.7421875,2.929688,3.4375,4.102362,3.708661,7.4,0,ak,8.218084335,0,14.30106354,0,1.071916223,5.736642361,2.863594294,0.049268875,67.75942993,0.45,0,1,1,murkowski
murray,2006,0,3534804,3939,1439,15888,1626,7740,0.001114348,0.000459998,0.004494734,NA,NA,NA,0.000459998,0.000407096,1.00E-09,0.002189656,Washington,2743,WA,29,2,M001111,1/3/23,Patty,Murray,Catholic,0,0,0,0,0,0,1,0,0,1841,49308,1409,300076,109,F,sen,1/4/05,12/22/10,0,3,Democrat,-0.402,0,0,0,D,NULL,NULL,0,0,0.8334779,3.061579,3.141981,3.143853,3.209323,5,0,wa,10.81938171,1.075806499,9.789134026,0,0.821009398,7.810295105,3.095203161,0.102677546,66.8662796,0.45,0,1,0,murray
murray,2008,63,13796107,14593,4233,57993,4691,31230,0.001057763,0.000340024,0.004203578,0.001114348,0.000459998,0.004494734,0.000335458,0.000306827,4.57E-06,0.002263683,Washington,4785,WA,2,1,M001111,1/3/23,Patty,Murray,Catholic,0,0,0,0,0,0,1,0,0,1842,49308,1409,300076,110,F,sen,1/4/05,12/22/10,0,3,Democrat,-0.398,0,0,0,D,NULL,NULL,0,0,0.8524027,3.229977,3.169336,4.147936,4.073256,5.3,0,wa,10.81938171,1.075806499,9.789134026,0,0.821009398,7.810295105,3.095203161,0.102677546,66.8662796,0.45,0,1,0,murray
murray,2010,48,32834600,19654,4374,98665,6754,54801,0.000598577,0.000205699,0.00300491,0.001057763,0.000340024,0.004203578,0.000204237,0.000133214,1.46E-06,0.001669003,Washington,4805,WA,2,0,M001111,1/3/23,Patty,Murray,Catholic,0,0,0,0,0,0,1,0,0,1843,49308,1409,300076,111,F,sen,1/4/05,12/22/10,0,3,Democrat,-0.394,0,0,0,D,NULL,NULL,0,0,0.8253146,2.762398,3.200592,4.113249,3.564767,10.2,0,wa,10.81938171,1.075806499,9.789134026,0,0.821009398,7.810295105,3.095203161,0.102677546,66.8662796,0.45,1,1,0,murray
murray,2012,50,7250355,4875,1614,21371,2279,13976,0.000672382,0.00031433,0.002947581,0.000598577,0.000205699,0.00300491,0.000307434,0.000222611,6.90E-06,0.001927631,Washington,8481,WA,14,0,M001111,1/3/23,Patty,Murray,Catholic,0,0,0,0,0,0,1,0,0,1844,49308,1409,300076,112,F,sen,1/5/11,1/3/17,0,3,Democrat,-0.391,1,0,0,D,NULL,NULL,1,0,0.8114127,2.651568,3.206825,4.281141,3.788301,8.3,0,wa,10.81938171,1.075806499,9.789134026,0,0.821009398,7.810295105,3.095203161,0.102677546,66.8662796,0.45,0,1,0,murray
obama,2006,195,3042171,3774,6371,16288,6077,6711,0.001240562,0.001997588,0.005354072,NA,NA,NA,0.001933489,0.002094229,6.41E-05,0.002205991,Illinois,2743,IL,32,0,O000167,11/16/08,Barack,Obama,Protestant,0,0,0,0,0,1,0,1,0,10237,40502,1763,400629,109,M,sen,1/4/05,11/16/08,0,3,Democrat,-0.411,0,0,0,D,NULL,NULL,NULL,NULL,0.7479624,3.001259,3.208945,2.846154,2.877771,4.5,1,il,31.59092522,2.354976654,10.9168787,0,3.637621164,10.78231907,0.265532821,0.071833484,40.08695221,0.51,0,0,0,obama
